2024-03-26 12:57:30,483 - INFO - Args parsed succesfully
2024-03-26 12:57:30,483 - INFO - Params: Namespace(emotion_transform_prob=0.0, epochs=100, exp_name='Regular_2', net_name='resnet50')
2024-03-26 12:57:31,357 - INFO - Model was initialized and sent to cuda:0
2024-03-26 12:57:34,014 - INFO - All data has been loaded
2024-03-26 12:57:34,016 - INFO - Got hyper parametrs for current model:
2024-03-26 12:57:34,016 - INFO - batch size=128
2024-03-26 12:57:34,016 - INFO - Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    capturable: False
    differentiable: False
    eps: 1e-08
    foreach: None
    fused: None
    initial_lr: 0.0006
    lr: 0.0006
    maximize: False
    weight_decay: 0
)
2024-03-26 12:57:34,016 - INFO - <torch.optim.lr_scheduler.CosineAnnealingLR object at 0x7f49392761c0>
2024-03-26 12:57:34,017 - INFO - DataLoaders initialized
2024-03-26 12:57:34,017 - INFO - HyperParams initiliazed, starting training...
2024-03-26 13:10:28,123 - INFO - 	 In epoch number 22, finished iteration 0 | Running loss: 0.000 | Time from start of this epoch: 0.16 secs
2024-03-26 13:10:43,870 - INFO - 	 In epoch number 22, finished iteration 100 | Running loss: 0.000 | Time from start of this epoch: 15.91 secs
2024-03-26 13:10:59,686 - INFO - 	 In epoch number 22, finished iteration 200 | Running loss: 0.000 | Time from start of this epoch: 31.72 secs
2024-03-26 13:11:03,226 - INFO - Finished epoch number 22 | Loss: 0.00013256082458388435 | Epoch Time: 35.26453471183777
2024-03-26 13:11:03,381 - INFO - 	 In epoch number 23, finished iteration 0 | Running loss: 0.000 | Time from start of this epoch: 0.15 secs
2024-03-26 13:11:17,968 - INFO - 	 In epoch number 23, finished iteration 100 | Running loss: 0.000 | Time from start of this epoch: 14.74 secs
2024-03-26 13:11:31,417 - INFO - 	 In epoch number 23, finished iteration 200 | Running loss: 0.000 | Time from start of this epoch: 28.19 secs
2024-03-26 13:11:35,198 - INFO - Finished epoch number 23 | Loss: 0.00010015546545178892 | Epoch Time: 31.97149920463562
2024-03-26 13:11:35,342 - INFO - 	 In epoch number 24, finished iteration 0 | Running loss: 0.000 | Time from start of this epoch: 0.14 secs
2024-03-26 13:11:49,224 - INFO - 	 In epoch number 24, finished iteration 100 | Running loss: 0.000 | Time from start of this epoch: 14.02 secs
2024-03-26 13:12:03,283 - INFO - 	 In epoch number 24, finished iteration 200 | Running loss: 0.000 | Time from start of this epoch: 28.08 secs
2024-03-26 13:12:06,438 - INFO - Finished epoch number 24 | Loss: 9.057061160211817e-05 | Epoch Time: 31.23860812187195
2024-03-26 13:12:06,560 - INFO - 	 In epoch number 25, finished iteration 0 | Running loss: 0.000 | Time from start of this epoch: 0.12 secs
2024-03-26 13:12:20,475 - INFO - 	 In epoch number 25, finished iteration 100 | Running loss: 0.000 | Time from start of this epoch: 14.04 secs
2024-03-26 13:12:35,308 - INFO - 	 In epoch number 25, finished iteration 200 | Running loss: 0.000 | Time from start of this epoch: 28.87 secs
2024-03-26 13:12:58,237 - INFO - Epoch: 25 | Loss: 0.0001 | Training accuracy: 99.770% | Validation accuracy: 67.122% | Epoch Time: 51.80 secs
2024-03-26 13:13:02,043 - INFO - 	 In epoch number 26, finished iteration 0 | Running loss: 0.000 | Time from start of this epoch: 0.18 secs
2024-03-26 13:13:17,795 - INFO - 	 In epoch number 26, finished iteration 100 | Running loss: 0.000 | Time from start of this epoch: 15.93 secs
2024-03-26 13:13:33,124 - INFO - 	 In epoch number 26, finished iteration 200 | Running loss: 0.000 | Time from start of this epoch: 31.26 secs
2024-03-26 13:13:36,470 - INFO - Finished epoch number 26 | Loss: 5.7567360337204736e-05 | Epoch Time: 34.60933256149292
2024-03-26 13:13:36,633 - INFO - 	 In epoch number 27, finished iteration 0 | Running loss: 0.000 | Time from start of this epoch: 0.16 secs
2024-03-26 13:13:50,515 - INFO - 	 In epoch number 27, finished iteration 100 | Running loss: 0.000 | Time from start of this epoch: 14.04 secs
2024-03-26 13:14:04,922 - INFO - 	 In epoch number 27, finished iteration 200 | Running loss: 0.000 | Time from start of this epoch: 28.45 secs
2024-03-26 13:14:08,310 - INFO - Finished epoch number 27 | Loss: 5.2031273989969795e-05 | Epoch Time: 31.839796543121338
2024-03-26 13:14:08,489 - INFO - 	 In epoch number 28, finished iteration 0 | Running loss: 0.000 | Time from start of this epoch: 0.18 secs
2024-03-26 13:14:22,712 - INFO - 	 In epoch number 28, finished iteration 100 | Running loss: 0.000 | Time from start of this epoch: 14.40 secs
2024-03-26 13:14:35,651 - INFO - 	 In epoch number 28, finished iteration 200 | Running loss: 0.000 | Time from start of this epoch: 27.34 secs
2024-03-26 13:14:38,405 - INFO - Finished epoch number 28 | Loss: 5.1997920212073544e-05 | Epoch Time: 30.09361219406128
